,zipcode,N1,agi_stub
43978,47720,1270.0,3
43979,47720,940.0,4
43980,47720,1440.0,5
43981,47720,390.0,6
43982,47725,2140.0,1
43983,47725,1430.0,2
43984,47725,1360.0,3
43985,47725,1360.0,4
43986,47725,2360.0,5
43987,47725,810.0,6
43988,47802,5980.0,1
43989,47802,3790.0,2
43990,47802,2030.0,3
43991,47802,1230.0,4
43992,47802,1770.0,5
43993,47802,540.0,6
43994,47803,3640.0,1
43995,47803,2520.0,2
43996,47803,1500.0,3
43997,47803,1010.0,4
43998,47803,1290.0,5
43999,47803,350.0,6
44000,47804,2240.0,1
44001,47804,1320.0,2
44002,47804,540.0,3
44003,47804,260.0,4
44004,47804,210.0,5
44005,47804,30.0,6
44006,47805,2220.0,1
44007,47805,1470.0,2
44008,47805,960.0,3
44009,47805,670.0,4
44010,47805,860.0,5
44011,47805,120.0,6
44012,47807,2630.0,1
44013,47807,1050.0,2
44014,47807,300.0,3
44015,47807,80.0,4
44016,47807,70.0,5
44017,47807,20.0,6
44018,47832,160.0,1
44019,47832,110.0,2
44020,47832,70.0,3
44021,47832,50.0,4
44022,47832,70.0,5
44023,47832,0.0,6
44024,47833,170.0,1
44025,47833,120.0,2
44026,47833,90.0,3
44027,47833,60.0,4
44028,47833,60.0,5
44029,47833,0.0,6
44030,47834,3250.0,1
44031,47834,2290.0,2
44032,47834,1320.0,3
44033,47834,860.0,4
44034,47834,1000.0,5
44035,47834,150.0,6
44036,47837,210.0,1
44037,47837,140.0,2
44038,47837,80.0,3
44039,47837,40.0,4
44040,47837,70.0,5
44041,47837,0.0,6
44042,47838,660.0,1
44043,47838,200.0,2
44044,47838,150.0,3
44045,47838,80.0,4
44046,47838,110.0,5
44047,47838,0.0,6
44048,47840,190.0,1
44049,47840,170.0,2
44050,47840,130.0,3
44051,47840,80.0,4
44052,47840,140.0,5
44053,47840,0.0,6
44054,47841,350.0,1
44055,47841,230.0,2
44056,47841,140.0,3
44057,47841,80.0,4
44058,47841,140.0,5
44059,47841,0.0,6
44060,47842,1650.0,1
44061,47842,1200.0,2
44062,47842,670.0,3
44063,47842,470.0,4
44064,47842,460.0,5
44065,47842,70.0,6
44066,47846,100.0,1
44067,47846,70.0,2
44068,47846,60.0,3
44069,47846,50.0,4
44070,47846,60.0,5
44071,47846,0.0,6
44072,47847,180.0,1
44073,47847,120.0,2
44074,47847,80.0,3
44075,47847,70.0,4
44076,47847,70.0,5
44077,47847,0.0,6
44078,47848,280.0,1
44079,47848,180.0,2
44080,47848,110.0,3
44081,47848,70.0,4
44082,47848,100.0,5
44083,47848,0.0,6
44084,47849,60.0,1
44085,47849,50.0,2
44086,47849,40.0,3
44087,47849,20.0,4
44088,47849,50.0,5
44089,47849,0.0,6
44090,47850,400.0,1
44091,47850,280.0,2
44092,47850,180.0,3
44093,47850,100.0,4
44094,47850,170.0,5
44095,47850,0.0,6
44096,47854,110.0,1
44097,47854,60.0,2
44098,47854,50.0,3
44099,47854,50.0,4
44100,47854,70.0,5
44101,47854,0.0,6
44102,47858,120.0,1
44103,47858,70.0,2
44104,47858,40.0,3
44105,47858,30.0,4
44106,47858,60.0,5
44107,47858,0.0,6
44108,47859,160.0,1
44109,47859,110.0,2
44110,47859,70.0,3
44111,47859,50.0,4
44112,47859,60.0,5
44113,47859,0.0,6
44114,47860,60.0,1
44115,47860,20.0,2
44116,47860,30.0,3
44117,47860,0.0,4
44118,47860,0.0,5
44119,47860,0.0,6
44120,47861,90.0,1
44121,47861,50.0,2
44122,47861,40.0,3
44123,47861,20.0,4
44124,47861,40.0,5
44125,47861,0.0,6
44126,47862,270.0,1
44127,47862,210.0,2
44128,47862,100.0,3
44129,47862,60.0,4
44130,47862,70.0,5
44131,47862,0.0,6
44132,47866,70.0,1
44133,47866,50.0,2
44134,47866,50.0,3
44135,47866,0.0,4
44136,47866,20.0,5
44137,47866,0.0,6
44138,47868,470.0,1
44139,47868,320.0,2
44140,47868,180.0,3
44141,47868,110.0,4
44142,47868,150.0,5
44143,47868,0.0,6
44144,47872,1180.0,1
44145,47872,820.0,2
44146,47872,490.0,3
44147,47872,300.0,4
44148,47872,410.0,5
44149,47872,90.0,6
44150,47874,530.0,1
44151,47874,370.0,2
44152,47874,230.0,3
44153,47874,180.0,4
44154,47874,180.0,5
44155,47874,30.0,6
44156,47879,510.0,1
44157,47879,360.0,2
44158,47879,210.0,3
44159,47879,130.0,4
44160,47879,160.0,5
44161,47879,0.0,6
44162,47882,1470.0,1
44163,47882,840.0,2
44164,47882,570.0,3
44165,47882,390.0,4
44166,47882,530.0,5
44167,47882,80.0,6
44168,47885,1620.0,1
44169,47885,950.0,2
44170,47885,600.0,3
44171,47885,420.0,4
44172,47885,520.0,5
44173,47885,70.0,6
44174,47901,860.0,1
44175,47901,520.0,2
44176,47901,200.0,3
44177,47901,80.0,4
44178,47901,130.0,5
44179,47901,60.0,6
44180,47904,3460.0,1
44181,47904,2560.0,2
44182,47904,1000.0,3
44183,47904,380.0,4
44184,47904,270.0,5
44185,47904,50.0,6
44186,47905,6990.0,1
44187,47905,5590.0,2
44188,47905,3050.0,3
44189,47905,2020.0,4
44190,47905,2650.0,5
44191,47905,720.0,6
44192,47906,7540.0,1
44193,47906,4190.0,2
44194,47906,2660.0,3
44195,47906,1990.0,4
44196,47906,4000.0,5
44197,47906,1820.0,6
44198,47909,6800.0,1
44199,47909,5610.0,2
44200,47909,3330.0,3
44201,47909,2190.0,4
44202,47909,2820.0,5
44203,47909,490.0,6
44204,47917,60.0,1
44205,47917,60.0,2
44206,47917,30.0,3
44207,47917,30.0,4
44208,47917,0.0,5
44209,47917,0.0,6
44210,47918,1000.0,1
44211,47918,690.0,2
44212,47918,470.0,3
44213,47918,260.0,4
44214,47918,370.0,5
44215,47918,60.0,6
44216,47920,360.0,1
44217,47920,280.0,2
44218,47920,190.0,3
44219,47920,140.0,4
44220,47920,290.0,5
44221,47920,70.0,6
44222,47921,140.0,1
44223,47921,160.0,2
44224,47921,80.0,3
44225,47921,50.0,4
44226,47921,60.0,5
44227,47921,0.0,6
44228,47922,230.0,1
44229,47922,210.0,2
44230,47922,100.0,3
44231,47922,60.0,4
44232,47922,100.0,5
44233,47922,0.0,6
44234,47923,510.0,1
44235,47923,430.0,2
44236,47923,300.0,3
44237,47923,200.0,4
44238,47923,280.0,5
44239,47923,40.0,6
44240,47926,170.0,1
44241,47926,140.0,2
44242,47926,70.0,3
44243,47926,60.0,4
44244,47926,70.0,5
44245,47926,0.0,6
44246,47928,330.0,1
44247,47928,200.0,2
44248,47928,130.0,3
44249,47928,80.0,4
44250,47928,110.0,5
44251,47928,0.0,6
44252,47929,120.0,1
44253,47929,120.0,2
44254,47929,70.0,3
44255,47929,50.0,4
44256,47929,60.0,5
44257,47929,0.0,6
44258,47930,160.0,1
44259,47930,160.0,2
44260,47930,80.0,3
44261,47930,60.0,4
44262,47930,80.0,5
44263,47930,0.0,6
44264,47932,860.0,1
44265,47932,610.0,2
44266,47932,380.0,3
44267,47932,290.0,4
44268,47932,390.0,5
44269,47932,60.0,6
44270,47933,4640.0,1
44271,47933,3510.0,2
44272,47933,2050.0,3
44273,47933,1310.0,4
44274,47933,1640.0,5
44275,47933,280.0,6
44276,47940,190.0,1
44277,47940,180.0,2
44278,47940,140.0,3
44279,47940,90.0,4
44280,47940,100.0,5
44281,47940,0.0,6
44282,47942,120.0,1
44283,47942,100.0,2
44284,47942,50.0,3
44285,47942,30.0,4
44286,47942,50.0,5
44287,47942,0.0,6
44288,47943,140.0,1
44289,47943,120.0,2
44290,47943,110.0,3
44291,47943,50.0,4
44292,47943,70.0,5
44293,47943,0.0,6
44294,47944,590.0,1
44295,47944,450.0,2
44296,47944,230.0,3
44297,47944,190.0,4
44298,47944,200.0,5
44299,47944,50.0,6
44300,47946,270.0,1
44301,47946,210.0,2
44302,47946,150.0,3
44303,47946,110.0,4
44304,47946,110.0,5
44305,47946,30.0,6
44306,47948,210.0,1
44307,47948,140.0,2
44308,47948,110.0,3
44309,47948,60.0,4
44310,47948,70.0,5
44311,47948,0.0,6
44312,47949,200.0,1
44313,47949,170.0,2
44314,47949,90.0,3
44315,47949,70.0,4
44316,47949,90.0,5
44317,47949,0.0,6
44318,47950,160.0,1
44319,47950,110.0,2
44320,47950,60.0,3
44321,47950,50.0,4
44322,47950,40.0,5
44323,47950,0.0,6
44324,47951,390.0,1
44325,47951,280.0,2
44326,47951,170.0,3
44327,47951,90.0,4
44328,47951,100.0,5
44329,47951,30.0,6
44330,47952,420.0,1
44331,47952,290.0,2
44332,47952,190.0,3
44333,47952,110.0,4
44334,47952,120.0,5
44335,47952,0.0,6
44336,47954,320.0,1
44337,47954,270.0,2
44338,47954,190.0,3
44339,47954,110.0,4
44340,47954,150.0,5
44341,47954,20.0,6
44342,47955,150.0,1
44343,47955,140.0,2
44344,47955,70.0,3
44345,47955,60.0,4
44346,47955,70.0,5
44347,47955,0.0,6
44348,47957,320.0,1
44349,47957,190.0,2
44350,47957,100.0,3
44351,47957,90.0,4
44352,47957,70.0,5
44353,47957,0.0,6
44354,47959,510.0,1
44355,47959,370.0,2
44356,47959,180.0,3
44357,47959,90.0,4
44358,47959,110.0,5
44359,47959,0.0,6
44360,47960,2770.0,1
44361,47960,1970.0,2
44362,47960,1120.0,3
44363,47960,720.0,4
44364,47960,840.0,5
44365,47960,240.0,6
44366,47963,350.0,1
44367,47963,230.0,2
44368,47963,140.0,3
44369,47963,110.0,4
44370,47963,110.0,5
44371,47963,0.0,6
44372,47967,110.0,1
44373,47967,80.0,2
44374,47967,60.0,3
44375,47967,40.0,4
44376,47967,50.0,5
44377,47967,0.0,6
44378,47968,130.0,1
44379,47968,130.0,2
44380,47968,90.0,3
44381,47968,60.0,4
44382,47968,90.0,5
44383,47968,0.0,6
44384,47970,290.0,1
44385,47970,270.0,2
44386,47970,160.0,3
44387,47970,100.0,4
44388,47970,120.0,5
44389,47970,30.0,6
44390,47971,300.0,1
44391,47971,230.0,2
44392,47971,140.0,3
44393,47971,90.0,4
44394,47971,120.0,5
44395,47971,0.0,6
44396,47974,170.0,1
44397,47974,140.0,2
44398,47974,100.0,3
44399,47974,60.0,4
44400,47974,80.0,5
44401,47974,0.0,6
44402,47975,100.0,1
44403,47975,80.0,2
44404,47975,70.0,3
44405,47975,50.0,4
44406,47975,60.0,5
44407,47975,0.0,6
44408,47977,350.0,1
44409,47977,250.0,2
44410,47977,190.0,3
44411,47977,120.0,4
44412,47977,140.0,5
44413,47977,30.0,6
44414,47978,1910.0,1
44415,47978,1280.0,2
44416,47978,830.0,3
44417,47978,530.0,4
44418,47978,630.0,5
44419,47978,110.0,6
44420,47980,170.0,1
44421,47980,110.0,2
44422,47980,90.0,3
44423,47980,50.0,4
44424,47980,80.0,5
44425,47980,0.0,6
44426,47981,120.0,1
44427,47981,80.0,2
44428,47981,80.0,3
44429,47981,50.0,4
44430,47981,100.0,5
44431,47981,0.0,6
44432,47987,640.0,1
44433,47987,480.0,2
44434,47987,280.0,3
44435,47987,170.0,4
44436,47987,210.0,5
44437,47987,30.0,6
44438,47989,180.0,1
44439,47989,150.0,2
44440,47989,100.0,3
44441,47989,60.0,4
44442,47989,90.0,5
44443,47989,0.0,6
44444,47990,280.0,1
44445,47990,230.0,2
44446,47990,130.0,3
44447,47990,80.0,4
44448,47990,130.0,5
44449,47990,0.0,6
44450,47991,180.0,1
44451,47991,130.0,2
44452,47991,80.0,3
44453,47991,50.0,4
44454,47991,70.0,5
44455,47991,0.0,6
44456,47992,190.0,1
44457,47992,140.0,2
44458,47992,130.0,3
44459,47992,90.0,4
44460,47992,150.0,5
44461,47992,30.0,6
44462,47993,590.0,1
44463,47993,450.0,2
44464,47993,270.0,3
44465,47993,230.0,4
44466,47993,260.0,5
44467,47993,40.0,6
44468,47994,80.0,1
44469,47994,80.0,2
44470,47994,50.0,3
44471,47994,30.0,4
44472,47994,50.0,5
44473,47994,0.0,6
44474,47995,270.0,1
44475,47995,200.0,2
44476,47995,120.0,3
44477,47995,80.0,4
44478,47995,100.0,5
44479,47995,30.0,6
44480,99999,8720.0,1
44481,99999,6340.0,2
44482,99999,3420.0,3
44483,99999,1950.0,4
44484,99999,1960.0,5
44485,99999,520.0,6
44486,0,425900.0,1
44487,0,374460.0,2
44488,0,236210.0,3
44489,0,156440.0,4
44490,0,234710.0,5
44491,0,59160.0,6
44492,50001,80.0,1
44493,50001,60.0,2
44494,50001,50.0,3
44495,50001,30.0,4
44496,50001,90.0,5
44497,50001,0.0,6
44498,50002,160.0,1
44499,50002,150.0,2
44500,50002,120.0,3
44501,50002,90.0,4
44502,50002,100.0,5
44503,50002,0.0,6
44504,50003,930.0,1
44505,50003,780.0,2
44506,50003,550.0,3
44507,50003,470.0,4
44508,50003,1090.0,5
44509,50003,490.0,6
44510,50005,90.0,1
44511,50005,100.0,2
44512,50005,60.0,3
44513,50005,40.0,4
44514,50005,40.0,5
44515,50005,0.0,6
44516,50006,210.0,1
44517,50006,180.0,2
44518,50006,140.0,3
44519,50006,80.0,4
44520,50006,110.0,5
44521,50006,20.0,6
44522,50007,50.0,1
44523,50007,40.0,2
44524,50007,30.0,3
44525,50007,30.0,4
44526,50007,80.0,5
44527,50007,20.0,6
44528,50008,120.0,1
44529,50008,120.0,2
44530,50008,50.0,3
44531,50008,30.0,4
44532,50008,30.0,5
44533,50008,0.0,6
44534,50009,2480.0,1
44535,50009,2390.0,2
44536,50009,1710.0,3
44537,50009,1310.0,4
44538,50009,2270.0,5
44539,50009,430.0,6
44540,50010,4220.0,1
44541,50010,3290.0,2
44542,50010,2040.0,3
44543,50010,1400.0,4
44544,50010,2410.0,5
44545,50010,730.0,6
44546,50014,4180.0,1
44547,50014,2380.0,2
44548,50014,1180.0,3
44549,50014,870.0,4
44550,50014,1870.0,5
44551,50014,820.0,6
44552,50020,190.0,1
44553,50020,180.0,2
44554,50020,100.0,3
44555,50020,70.0,4
44556,50020,120.0,5
44557,50020,0.0,6
44558,50021,3190.0,1
44559,50021,3000.0,2
44560,50021,2330.0,3
44561,50021,1630.0,4
44562,50021,3250.0,5
44563,50021,1130.0,6
44564,50022,1210.0,1
44565,50022,980.0,2
44566,50022,570.0,3
44567,50022,400.0,4
44568,50022,460.0,5
44569,50022,130.0,6
44570,50023,4390.0,1
44571,50023,3940.0,2
44572,50023,3240.0,3
44573,50023,2380.0,4
44574,50023,5510.0,5
44575,50023,1560.0,6
44576,50025,380.0,1
44577,50025,380.0,2
44578,50025,230.0,3
44579,50025,160.0,4
44580,50025,170.0,5
44581,50025,60.0,6
44582,50026,70.0,1
44583,50026,60.0,2
44584,50026,40.0,3
44585,50026,30.0,4
44586,50026,30.0,5
44587,50026,0.0,6
44588,50027,30.0,1
44589,50027,40.0,2
44590,50027,30.0,3
44591,50027,30.0,4
44592,50027,0.0,5
44593,50027,0.0,6
44594,50028,170.0,1
44595,50028,180.0,2
44596,50028,130.0,3
44597,50028,100.0,4
44598,50028,150.0,5
44599,50028,20.0,6
44600,50029,80.0,1
44601,50029,90.0,2
44602,50029,50.0,3
44603,50029,30.0,4
44604,50029,20.0,5
44605,50029,0.0,6
44606,50034,40.0,1
44607,50034,40.0,2
44608,50034,60.0,3
44609,50034,0.0,4
44610,50034,40.0,5
44611,50034,0.0,6
44612,50035,830.0,1
44613,50035,630.0,2
44614,50035,610.0,3
44615,50035,580.0,4
44616,50035,1200.0,5
44617,50035,190.0,6
44618,50036,2130.0,1
44619,50036,2060.0,2
44620,50036,1310.0,3
44621,50036,950.0,4
44622,50036,1250.0,5
44623,50036,240.0,6
44624,50039,40.0,1
44625,50039,40.0,2
44626,50039,30.0,3
44627,50039,30.0,4
44628,50039,30.0,5
44629,50039,0.0,6
44630,50042,40.0,1
44631,50042,40.0,2
44632,50042,20.0,3
44633,50042,30.0,4
44634,50042,0.0,5
44635,50042,0.0,6
44636,50044,130.0,1
44637,50044,100.0,2
44638,50044,80.0,3
44639,50044,40.0,4
44640,50044,60.0,5
44641,50044,0.0,6
44642,50046,160.0,1
44643,50046,150.0,2
44644,50046,110.0,3
44645,50046,90.0,4
44646,50046,160.0,5
44647,50046,60.0,6
44648,50047,700.0,1
44649,50047,640.0,2
44650,50047,460.0,3
44651,50047,350.0,4
44652,50047,600.0,5
44653,50047,120.0,6
44654,50048,140.0,1
44655,50048,120.0,2
44656,50048,70.0,3
44657,50048,40.0,4
44658,50048,60.0,5
44659,50048,0.0,6
44660,50049,960.0,1
44661,50049,770.0,2
44662,50049,500.0,3
44663,50049,290.0,4
44664,50049,360.0,5
44665,50049,40.0,6
44666,50050,80.0,1
44667,50050,70.0,2
44668,50050,50.0,3
44669,50050,40.0,4
44670,50050,60.0,5
44671,50050,0.0,6
44672,50051,20.0,1
44673,50051,40.0,2
44674,50051,30.0,3
44675,50051,30.0,4
44676,50051,0.0,5
44677,50051,0.0,6
44678,50054,430.0,1
44679,50054,420.0,2
44680,50054,280.0,3
44681,50054,190.0,4
44682,50054,270.0,5
44683,50054,40.0,6
44684,50055,130.0,1
44685,50055,100.0,2
44686,50055,80.0,3
44687,50055,70.0,4
44688,50055,80.0,5
44689,50055,0.0,6
44690,50056,170.0,1
44691,50056,170.0,2
44692,50056,110.0,3
44693,50056,100.0,4
44694,50056,120.0,5
44695,50056,0.0,6
44696,50058,250.0,1
44697,50058,230.0,2
44698,50058,150.0,3
44699,50058,100.0,4
44700,50058,150.0,5
44701,50058,0.0,6
44702,50060,340.0,1
44703,50060,270.0,2
44704,50060,190.0,3
44705,50060,120.0,4
44706,50060,140.0,5
44707,50060,30.0,6
44708,50061,190.0,1
44709,50061,110.0,2
44710,50061,90.0,3
44711,50061,70.0,4
44712,50061,260.0,5
44713,50061,210.0,6
44714,50062,70.0,1
44715,50062,80.0,2
44716,50062,60.0,3
44717,50062,40.0,4
44718,50062,50.0,5
44719,50062,0.0,6
44720,50063,320.0,1
44721,50063,270.0,2
44722,50063,210.0,3
44723,50063,140.0,4
44724,50063,310.0,5
44725,50063,90.0,6
44726,50065,80.0,1
44727,50065,50.0,2
44728,50065,30.0,3
44729,50065,30.0,4
44730,50065,0.0,5
44731,50065,0.0,6
44732,50066,30.0,1
44733,50066,40.0,2
44734,50066,20.0,3
44735,50066,30.0,4
44736,50066,0.0,5
44737,50066,0.0,6
44738,50067,30.0,1
44739,50067,30.0,2
44740,50067,20.0,3
44741,50067,30.0,4
44742,50067,0.0,5
44743,50067,0.0,6
44744,50068,60.0,1
44745,50068,40.0,2
44746,50068,30.0,3
44747,50068,30.0,4
44748,50068,0.0,5
44749,50068,0.0,6
44750,50069,120.0,1
44751,50069,130.0,2
44752,50069,90.0,3
44753,50069,50.0,4
44754,50069,100.0,5
44755,50069,0.0,6
44756,50070,170.0,1
44757,50070,170.0,2
44758,50070,130.0,3
44759,50070,90.0,4
44760,50070,140.0,5
44761,50070,30.0,6
44762,50071,120.0,1
44763,50071,120.0,2
44764,50071,80.0,3
44765,50071,40.0,4
44766,50071,70.0,5
44767,50071,0.0,6
44768,50072,300.0,1
44769,50072,220.0,2
44770,50072,190.0,3
44771,50072,160.0,4
44772,50072,300.0,5
44773,50072,80.0,6
44774,50073,160.0,1
44775,50073,130.0,2
44776,50073,150.0,3
44777,50073,110.0,4
44778,50073,150.0,5
44779,50073,40.0,6
44780,50074,30.0,1
44781,50074,30.0,2
44782,50074,40.0,3
44783,50074,0.0,4
44784,50074,60.0,5
44785,50074,0.0,6
44786,50075,100.0,1
44787,50075,110.0,2
44788,50075,70.0,3
44789,50075,50.0,4
44790,50075,60.0,5
44791,50075,0.0,6
44792,50076,210.0,1
44793,50076,180.0,2
44794,50076,120.0,3
44795,50076,70.0,4
44796,50076,80.0,5
44797,50076,0.0,6
44798,50103,60.0,1
44799,50103,50.0,2
44800,50103,50.0,3
44801,50103,0.0,4
44802,50103,20.0,5
44803,50103,0.0,6
44804,50105,120.0,1
44805,50105,110.0,2
44806,50105,90.0,3
44807,50105,80.0,4
44808,50105,160.0,5
44809,50105,40.0,6
44810,50106,150.0,1
44811,50106,140.0,2
44812,50106,80.0,3
44813,50106,60.0,4
44814,50106,90.0,5
44815,50106,0.0,6
44816,50107,150.0,1
44817,50107,110.0,2
44818,50107,70.0,3
44819,50107,40.0,4
44820,50107,60.0,5
44821,50107,0.0,6
44822,50108,90.0,1
44823,50108,40.0,2
44824,50108,30.0,3
44825,50108,30.0,4
44826,50108,0.0,5
44827,50108,0.0,6
44828,50109,310.0,1
44829,50109,250.0,2
44830,50109,220.0,3
44831,50109,220.0,4
44832,50109,490.0,5
44833,50109,160.0,6
44834,50111,1810.0,1
44835,50111,1750.0,2
44836,50111,1220.0,3
44837,50111,910.0,4
44838,50111,2030.0,5
44839,50111,560.0,6
44840,50112,1470.0,1
44841,50112,1230.0,2
44842,50112,740.0,3
44843,50112,530.0,4
44844,50112,780.0,5
44845,50112,220.0,6
44846,50115,360.0,1
44847,50115,340.0,2
44848,50115,210.0,3
44849,50115,130.0,4
44850,50115,180.0,5
44851,50115,40.0,6
44852,50116,20.0,1
44853,50116,30.0,2
44854,50116,50.0,3
44855,50116,0.0,4
44856,50116,20.0,5
44857,50116,0.0,6
44858,50118,100.0,1
44859,50118,100.0,2
44860,50118,70.0,3
44861,50118,70.0,4
44862,50118,80.0,5
44863,50118,0.0,6
44864,50119,60.0,1
44865,50119,50.0,2
44866,50119,50.0,3
44867,50119,30.0,4
44868,50119,30.0,5
44869,50119,0.0,6
44870,50120,40.0,1
44871,50120,40.0,2
44872,50120,20.0,3
44873,50120,30.0,4
44874,50120,30.0,5
44875,50120,0.0,6
44876,50122,160.0,1
44877,50122,150.0,2
44878,50122,100.0,3
44879,50122,80.0,4
44880,50122,130.0,5
44881,50122,20.0,6
44882,50123,120.0,1
44883,50123,100.0,2
44884,50123,60.0,3
44885,50123,40.0,4
44886,50123,50.0,5
44887,50123,0.0,6
44888,50124,520.0,1
44889,50124,420.0,2
44890,50124,290.0,3
44891,50124,260.0,4
44892,50124,600.0,5
44893,50124,130.0,6
44894,50125,2520.0,1
44895,50125,2100.0,2
44896,50125,1400.0,3
44897,50125,1080.0,4
44898,50125,1990.0,5
44899,50125,440.0,6
44900,50126,990.0,1
44901,50126,830.0,2
44902,50126,490.0,3
44903,50126,280.0,4
44904,50126,390.0,5
44905,50126,110.0,6
44906,50128,40.0,1
44907,50128,40.0,2
44908,50128,30.0,3
44909,50128,20.0,4
44910,50128,30.0,5
44911,50128,0.0,6
44912,50129,700.0,1
44913,50129,650.0,2
44914,50129,370.0,3
44915,50129,250.0,4
44916,50129,340.0,5
44917,50129,70.0,6
44918,50130,230.0,1
44919,50130,170.0,2
44920,50130,130.0,3
44921,50130,110.0,4
44922,50130,130.0,5
44923,50130,20.0,6
44924,50131,2660.0,1
44925,50131,2070.0,2
44926,50131,1500.0,3
44927,50131,1080.0,4
44928,50131,2660.0,5
44929,50131,1580.0,6
44930,50132,40.0,1
44931,50132,40.0,2
44932,50132,30.0,3
44933,50132,20.0,4
44934,50132,20.0,5
44935,50132,0.0,6
44936,50133,70.0,1
44937,50133,60.0,2
44938,50133,40.0,3
44939,50133,40.0,4
44940,50133,0.0,5
44941,50133,0.0,6
44942,50134,70.0,1
44943,50134,60.0,2
44944,50134,60.0,3
44945,50134,40.0,4
44946,50134,100.0,5
44947,50134,0.0,6
44948,50135,190.0,1
44949,50135,190.0,2
44950,50135,150.0,3
44951,50135,100.0,4
44952,50135,110.0,5
44953,50135,20.0,6
44954,50136,50.0,1
44955,50136,40.0,2
44956,50136,40.0,3
44957,50136,20.0,4
44958,50136,20.0,5
44959,50136,0.0,6
44960,50138,1500.0,1
44961,50138,1320.0,2
44962,50138,1040.0,3
44963,50138,640.0,4
44964,50138,780.0,5
44965,50138,100.0,6
44966,50139,120.0,1
44967,50139,150.0,2
44968,50139,110.0,3
44969,50139,70.0,4
44970,50139,100.0,5
44971,50139,0.0,6
44972,50140,300.0,1
44973,50140,250.0,2
44974,50140,130.0,3
44975,50140,80.0,4
44976,50140,100.0,5
44977,50140,0.0,6
44978,50141,70.0,1
44979,50141,50.0,2
44980,50141,40.0,3
44981,50141,40.0,4
44982,50141,40.0,5
44983,50141,0.0,6
44984,50143,70.0,1
44985,50143,50.0,2
44986,50143,50.0,3
44987,50143,40.0,4
44988,50143,70.0,5
44989,50143,0.0,6
44990,50144,440.0,1
44991,50144,310.0,2
44992,50144,170.0,3
44993,50144,120.0,4
44994,50144,130.0,5
44995,50144,20.0,6
44996,50146,60.0,1
44997,50146,60.0,2
44998,50146,40.0,3
44999,50146,30.0,4
45000,50146,40.0,5
45001,50146,0.0,6
45002,50147,60.0,1
45003,50147,50.0,2
45004,50147,40.0,3
45005,50147,0.0,4
45006,50147,20.0,5
45007,50147,0.0,6
45008,50148,60.0,1
45009,50148,40.0,2
45010,50148,20.0,3
45011,50148,20.0,4
45012,50148,30.0,5
45013,50148,0.0,6
45014,50149,120.0,1
45015,50149,110.0,2
45016,50149,70.0,3
45017,50149,40.0,4
45018,50149,60.0,5
45019,50149,0.0,6
45020,50150,100.0,1
45021,50150,100.0,2
45022,50150,90.0,3
45023,50150,40.0,4
45024,50150,40.0,5
45025,50150,0.0,6
45026,50151,90.0,1
45027,50151,80.0,2
45028,50151,70.0,3
45029,50151,40.0,4
45030,50151,60.0,5
45031,50151,0.0,6
45032,50153,80.0,1
45033,50153,70.0,2
45034,50153,60.0,3
45035,50153,60.0,4
45036,50153,90.0,5
45037,50153,0.0,6
45038,50154,50.0,1
45039,50154,50.0,2
45040,50154,60.0,3
45041,50154,40.0,4
45042,50154,50.0,5
45043,50154,0.0,6
45044,50155,40.0,1
45045,50155,50.0,2
45046,50155,0.0,3
45047,50155,30.0,4
45048,50155,0.0,5
45049,50155,0.0,6
45050,50156,500.0,1
45051,50156,510.0,2
45052,50156,360.0,3
45053,50156,290.0,4
45054,50156,420.0,5
45055,50156,80.0,6
45056,50157,80.0,1
45057,50157,90.0,2
45058,50157,60.0,3
45059,50157,40.0,4
45060,50157,60.0,5
45061,50157,0.0,6
45062,50158,4270.0,1
45063,50158,3930.0,2
45064,50158,2510.0,3
45065,50158,1420.0,4
45066,50158,1620.0,5
45067,50158,300.0,6
45068,50161,240.0,1
45069,50161,220.0,2
45070,50161,150.0,3
45071,50161,120.0,4
45072,50161,220.0,5
45073,50161,30.0,6
45074,50162,130.0,1
45075,50162,140.0,2
45076,50162,100.0,3
45077,50162,60.0,4
45078,50162,110.0,5
45079,50162,0.0,6
45080,50164,70.0,1
45081,50164,80.0,2
45082,50164,60.0,3
45083,50164,30.0,4
45084,50164,40.0,5
45085,50164,0.0,6
45086,50166,160.0,1
45087,50166,160.0,2
45088,50166,130.0,3
45089,50166,90.0,4
45090,50166,150.0,5
45091,50166,0.0,6
45092,50167,70.0,1
45093,50167,90.0,2
45094,50167,80.0,3
45095,50167,50.0,4
45096,50167,70.0,5
45097,50167,0.0,6
45098,50168,100.0,1
45099,50168,70.0,2
45100,50168,60.0,3
45101,50168,70.0,4
45102,50168,110.0,5
45103,50168,0.0,6
45104,50169,340.0,1
45105,50169,300.0,2
45106,50169,210.0,3
45107,50169,150.0,4
45108,50169,240.0,5
45109,50169,50.0,6
45110,50170,340.0,1
45111,50170,330.0,2
45112,50170,260.0,3
45113,50170,160.0,4
45114,50170,260.0,5
45115,50170,50.0,6
45116,50171,350.0,1
45117,50171,320.0,2
45118,50171,200.0,3
45119,50171,150.0,4
45120,50171,230.0,5
